Age,Genre,3D,IMAX,Rating_IMDB,Rating_Rotten_Tomatoes,Streaming_Netflix,Streaming_Amazon_Prime,Streaming_Disney+,Actor_1_Popularity,Actor_2_Popularity,Director_Popularity,Marketing_Budget,Viewer_Reviews,Awards_Won,Marketing_Campaign_Success,Sequel,Prequel,Social_Media_Buzz,Movie_Length_minutes,Budget,In_Theaters,Interest Level
43,Action,0,1,4.640746470164827,89.67330448239504,1,1,1,72.9891181642737,24.681897715387656,92.40665131872302,720602.5935620813,5.89780001902265,4,6.773147670989977,1,1,84.2782115318139,147,39117154.032460466,1,High
27,Drama,0,0,1.6151788027896274,30.43143322385132,0,0,1,98.0953562644963,78.91060413873889,46.27434437938921,529906.3048007352,7.658167347424892,4,1.614139147927367,1,0,86.51717765484979,84,11048827.246479189,1,High
43,Action,1,0,8.053838582356965,23.76938164236081,1,1,0,16.413567177837358,6.581803531469927,84.77319274928297,396093.5871073866,7.35342955940458,3,3.4533485774198684,1,1,13.20535353327895,232,89554986.84529412,1,Low
51,Comedy,1,0,3.571824921334354,41.719093234556894,1,0,0,23.34079372215345,37.56888211067592,45.78002428579531,323016.11962286266,5.807709026277573,3,6.204768665235223,0,1,84.73305820515004,78,3643411.575632489,1,High
58,Sci-Fi,0,1,4.894901916393364,24.812626932834725,1,0,1,21.968016838268767,51.075113036640644,43.01451278917853,610783.4727774096,7.110127187737362,3,7.30552436566785,1,0,33.10073966822289,194,86332416.10196881,0,Medium
24,Comedy,0,1,7.168994948997113,67.56600048587866,1,1,0,79.46143699451234,56.47451876068202,16.51953181233017,939169.5896119303,8.862036420453514,0,6.891688233253857,0,0,59.73053443497631,125,36060156.33582723,0,High
21,Action,0,1,3.992105414338408,82.78040377028027,1,1,1,19.503822348561698,73.13290052248492,43.21419959270531,672073.0956370059,4.890441590093517,4,1.4415253066777889,1,0,54.35724981628568,139,63969942.473790444,0,Medium
62,Action,1,1,1.5092709053204407,67.63612096021048,0,0,0,7.599323152507303,36.129726619635164,54.204276921380895,75671.15773267919,4.714867654739143,1,1.9324348261259683,0,0,66.64233250987594,226,92227752.41118495,0,Medium
28,Romance,0,1,4.365289423115322,82.6106942776856,0,1,0,99.85751985197723,61.65575012278611,3.22792841543996,461224.28850865166,7.878210587671421,0,2.1572813163814604,0,1,74.30600044352829,184,15255490.888839452,0,High
46,Drama,0,0,9.50003724424873,40.30222405853994,1,0,0,3.4569039330697655,58.95216685630468,44.967187512365236,890933.3073791169,6.242984533377946,0,1.82272939092722,1,0,44.64722866423943,205,56738352.51631714,0,Medium
53,Drama,0,0,6.775609575687024,16.475380100177226,1,1,1,83.6891619557277,55.21399396472096,78.35426562112482,95367.96337528579,1.6390610220032968,0,2.6041098094239006,0,1,88.9427713927641,162,76466842.95078218,1,High
42,Comedy,1,0,7.043312338004863,74.05714379236163,1,0,1,37.17131731351463,64.40784602107901,68.32455958105271,988886.8364254058,9.029008141219732,1,7.1963901218040345,0,1,81.14034373459457,188,75782624.88863383,0,High
38,Sci-Fi,1,0,6.690539382738758,36.68697600901383,0,1,1,84.31993051602372,26.685467935739553,63.88054189752957,949120.3242517759,1.2770479201387612,3,8.477535260432376,1,1,78.75668817213811,190,52610628.26849045,1,Medium
53,Drama,0,1,2.7909292506349312,67.45581169768411,1,0,1,55.90742862990335,9.380226604878269,91.04598741528305,79196.20624914598,7.735567205887688,4,4.679325010660692,1,1,46.36643735149489,186,62511472.04465516,1,Medium
27,Romance,0,1,4.765004776920521,27.7937502561948,1,1,0,90.26149171914965,12.8078955319346,2.785168972697771,933479.9071291054,7.829147284338816,2,7.235033557855092,0,0,4.719715698616406,80,75776946.71387117,1,Low
54,Comedy,1,0,7.758458185269864,9.041733845860595,1,0,0,92.69310565504804,23.233655882736205,56.14771103303118,363769.45766920276,9.577999767537374,2,2.8001463513924385,0,1,49.733384231515494,185,84118661.01196544,1,High
26,Comedy,1,1,1.9123560779784323,99.26559775328857,1,0,0,1.9007199467968237,50.51959561675574,78.947535992561,844864.4579087867,1.4872096756208868,4,9.759521364700673,0,1,89.94610788027411,183,76205128.37789878,1,Medium
41,Romance,1,1,3.5006749848074104,16.46394928512933,0,1,0,8.465805423286039,84.203832304056,54.59220288742546,418964.95437555824,6.371711747060418,1,4.149977705718564,1,1,19.85456540514437,217,35465093.82380614,0,Low
52,Sci-Fi,1,0,3.4868719761926825,98.85367840238462,1,1,1,25.785514227514692,70.42804086675002,33.065659705457534,441414.2575898134,4.8505651356434765,2,8.612802155843514,0,0,98.2766547290482,70,99672967.46566755,0,High
52,Romance,1,0,4.888170348350554,97.75071332407828,1,0,0,67.26222621998666,79.11501981600267,14.488805944105808,634608.847886565,3.9756965937358784,0,9.508297353664483,0,0,80.96137138130396,81,43506819.10255851,0,Medium
53,Sci-Fi,1,1,9.823318668479665,79.58799228689593,0,0,0,88.93894745463909,35.746586768683045,88.86874410980295,774702.9418567073,1.8128670426916573,2,8.782425665877721,1,0,71.27314943592441,170,2544023.805617449,1,Medium
35,Romance,1,1,1.6075229201543975,66.28287324611776,1,0,0,46.53425317810231,41.06072042320647,47.605476846372696,34755.361797300386,6.063887077041783,4,1.6036088638626005,1,0,68.03883583430975,184,36325433.46338766,0,Medium
56,Romance,1,0,5.668308949425355,58.202897974857386,1,0,1,61.090338511152275,39.97450671307067,87.93340450158443,593562.8395316071,5.311366531071522,0,6.8527644157653045,1,0,59.115562311442496,116,12865517.161926942,0,Medium
49,Action,1,0,2.614282138109894,86.74405299240563,0,1,1,19.661485426760553,19.99544525604565,58.999360120883665,187546.2611032736,1.9409901233592184,2,2.080816359143961,1,1,72.34636200166408,148,12232117.311264662,1,Medium
41,Comedy,0,0,9.736088908687698,29.654512640329305,0,0,1,80.69171655428684,7.060449156213631,67.74501954488508,346603.56834533974,6.512405563873751,4,1.0509670047321704,1,0,42.76865006571273,190,28225350.506678745,1,Medium
40,Romance,0,1,2.019731542547178,47.300440036002826,0,0,0,96.76548302399351,59.50069318989545,80.62185428346655,348620.6974890613,7.641578082276446,1,1.466050995487607,0,1,84.68352269399284,217,5432211.868308358,0,High
49,Romance,0,0,4.632409021254321,62.31960696728369,1,0,1,27.59129435854515,98.93245165863803,66.2563989154133,469591.2798809325,7.905504709482834,4,9.245342768023516,0,0,69.9382496534328,187,68882367.62211534,1,High
54,Drama,1,0,7.6409648635114555,41.70785711107962,1,1,0,49.98776920845408,17.516140790076022,40.407429227214834,334802.2754642972,9.148358694361846,1,9.176171628343544,0,1,77.35405812557536,104,7491489.531770318,1,High
29,Comedy,0,1,7.340989852247008,43.32115895493653,0,0,0,9.525494940131006,5.621797170028102,51.849705008936446,108253.7573322171,4.685236676998995,0,3.032419489876304,1,0,79.45625479443197,95,20408626.588052023,1,High
30,Drama,1,1,4.8045577320453905,33.69818208270635,0,1,0,56.354528989833874,78.17363650056936,80.5015069429121,146483.10978692598,9.577654917599233,4,5.923550933187636,1,1,10.11493452518135,146,9380681.477962526,0,Low
40,Comedy,1,1,4.118717511574464,56.85894985176907,0,1,1,50.775560742821376,26.006014661787695,37.991379340925434,34404.54757553658,8.788864645744175,3,9.595254360393335,1,0,6.508436496086055,177,6410456.317212804,1,Low
42,Drama,0,1,4.578511406975835,85.20687827349649,1,1,1,15.299211931352682,83.1347367299399,39.42402422008121,470778.83624342555,3.668514139215451,3,5.470355167270863,0,1,80.29760097998884,131,26848391.387400214,1,High
52,Romance,1,1,3.3784863684277537,20.951309422624973,1,1,0,44.76455509868943,70.68973003641703,10.473321489742114,954493.2471581355,2.4335473361451263,3,4.5422003813118215,1,1,26.679018082786374,127,57232706.86927096,1,Low
58,Romance,0,0,2.847996448361198,93.5088708365907,0,1,0,34.07636055656976,94.62168016802966,91.54385908695302,116559.54842446843,4.918504565152121,3,5.349238246401621,1,1,58.61501094366961,237,96472087.08903949,1,Medium
47,Action,0,0,5.34735727803001,69.21967772107473,1,1,1,52.66125665521375,41.483796339910526,10.012595179598732,946318.228510079,4.6170883716037,3,8.111941853967497,1,1,44.92737466667964,162,87568109.76952566,1,Medium
34,Drama,0,1,3.416803804608466,82.50404805532298,0,1,1,58.97977920745112,66.53501410561277,65.17270856740703,733628.1532173614,6.181473747980839,1,5.295498692799118,0,1,3.181881163095789,218,87605799.15198794,0,Low
37,Sci-Fi,1,1,3.587154984075251,56.062878570371154,1,0,1,1.8410622821137412,47.0206233005138,41.906253401476974,637861.3041312291,6.250476090949732,4,8.049499131541324,1,1,4.987844558460877,88,17689096.900161996,0,Low
42,Action,0,1,6.910804571271013,78.17215344098229,1,0,0,76.33959231200598,63.42828103354581,41.156319635288796,645632.4775682393,7.7498828594197775,0,4.885277010768396,1,0,82.88539898560077,223,26564228.63043223,1,High
39,Drama,1,1,9.71683598529903,2.603839336607254,1,1,0,71.58841489431234,45.510291694765996,68.27563182069571,826900.9207478858,5.589009533850492,3,3.2680510409024457,0,0,61.160078587383666,164,7731692.347851039,1,High
30,Drama,0,1,6.432734805034376,82.01966205317399,1,0,0,37.2623522344457,19.67459239598341,7.642279530357993,107812.94451544154,1.94340376846689,3,3.9382545683675856,1,1,52.860464794947646,132,77868987.15752698,0,Medium
36,Action,0,0,1.6928152035846966,4.973747049451285,0,0,1,6.240657621313008,51.28184418433471,59.77687251219203,505249.5692419762,8.724622019977955,0,1.7004111817344936,1,1,94.49085626370328,178,7074648.518407639,0,High
53,Romance,0,0,1.680252524686603,89.10142425992339,1,1,1,75.73832143871999,53.329835942306794,77.43114681126312,697394.0471224978,3.7878812486666837,0,5.4764302996834875,1,1,18.138387566955643,144,55713897.51500324,1,Low
29,Drama,1,0,9.562808987610094,99.20431197662569,1,0,1,95.56234088733511,81.24978097775595,82.99306303077283,587233.6246284901,9.741677142759329,3,2.332998324001207,0,1,26.539113126221054,148,24862769.67516268,1,Medium
58,Romance,1,0,3.6756171127660027,30.112678755501005,0,1,0,24.775008006179405,73.81654987356454,17.882508549983754,832946.2919522714,2.0607409781179316,1,8.303923057012597,1,1,75.9171687453271,148,24420218.8394716,0,Medium
36,Action,1,1,1.828602874742279,21.821537072293573,1,0,0,33.028936759966754,66.71537077020297,89.8444859577392,73199.43730234014,9.62426055009253,0,4.7853151674120475,1,1,77.748287567835,135,99073433.01923575,1,High
29,Romance,0,0,6.391401284353434,76.77097302194603,0,1,1,19.19747605869968,12.225322459704682,65.95846309289678,691010.3384596668,1.8191062619426528,4,7.885020915925508,0,1,41.08482244747728,198,75702302.71715589,1,Medium
26,Comedy,0,1,6.612839004612395,26.049607751105068,0,1,0,58.11667621113913,72.34101277570778,88.30362528124759,534493.702654333,3.0793252415235353,4,9.5901438478477,0,0,95.14686502973224,175,83710241.89327592,0,High
24,Sci-Fi,1,1,6.836543381068194,86.69067593404814,1,0,1,16.32929807009804,50.530210479096965,49.04279099390963,379781.7031159635,1.4192194787788743,1,8.645301547419123,1,1,93.8872031938019,198,57241070.26586686,0,High
45,Drama,1,1,3.4066182507178717,11.181416623590195,1,0,0,36.26320040267657,89.51585407450976,54.661301164623,340934.70725179685,7.3460183197509545,2,9.563173117712378,0,1,2.2285617909557938,213,87114327.31063555,0,Low
31,Sci-Fi,1,0,1.1359961579302753,13.469564441556468,0,1,1,70.00428837949204,92.06722247892374,91.98478942583844,621211.8001414187,8.652688629146127,1,6.111428741836573,1,0,18.060462331731777,112,64584504.86271866,0,Low
48,Romance,1,1,9.685138325090247,97.93600395496094,0,1,0,56.45148231792549,6.4605024695767606,90.0910447921125,891104.3792696205,4.906639736343823,3,2.4879199058248767,0,0,82.20172472670326,201,94622753.1091549,1,High
36,Drama,1,0,3.2580374112199224,67.71005092873045,0,1,0,39.259793868465586,82.24351447509339,45.3679264635312,496679.75017501414,9.356698675381868,2,9.418563587653304,1,1,34.18645179777482,123,28205724.745959114,1,Medium
64,Romance,1,0,7.084236592472927,84.84183521846633,1,0,1,42.604710578946644,4.732041651844391,28.166850531932493,824898.4409128432,6.312691645800396,3,8.816539515370938,1,0,10.45080519128301,197,59572422.62371121,1,Low
33,Comedy,0,1,7.3596688289083865,33.108608357800286,0,0,1,56.64897737969972,37.349792943807245,39.92387302186215,402754.2254621235,6.670064219018709,4,8.779716919602357,1,0,78.71491826793478,90,69044121.65889552,1,High
22,Action,1,1,6.490066753715372,67.97189120253984,0,0,1,1.580608060828969,54.687697586486834,39.38866852444522,103292.06833038336,8.608772815306928,0,7.239469846678467,0,0,46.00376705194574,95,39354436.772277884,0,Medium
52,Drama,0,1,3.816166547922834,59.829940903551126,0,0,1,8.772476976907376,15.661979064085617,29.399820623296602,62444.23072217991,3.67120184546655,3,6.624246359674715,0,1,49.74866788482181,69,87982827.44216491,0,Medium
29,Comedy,0,0,3.439866283876592,60.711861892171754,1,1,1,88.24454870853815,74.8850674443386,27.58938082896369,52283.0369523539,4.188391491948632,4,1.1325150267519835,1,1,19.450569492800955,85,97982335.99410503,1,Low
42,Comedy,1,1,6.379014544324328,68.57071349423444,0,1,0,8.710019920037785,1.8271157130417186,86.24523071149223,380769.99181571224,9.153567272751799,1,7.732486621793046,1,0,66.42861033995385,79,49427572.18812889,1,High
38,Drama,1,0,8.794860702505224,57.96055813978076,1,1,1,70.97355602484001,17.691305794969647,7.9163301477815065,337900.5130850062,9.108671464348873,3,1.8238160573452515,1,1,55.57289049413915,184,39125001.41495347,1,High
53,Romance,0,1,9.52060356031056,43.47717456096393,1,1,1,92.0837782467962,58.49888615549409,68.08350702785982,718219.086598947,9.788344985807838,4,3.3377584249231824,1,1,21.460620841118505,103,47246599.06279022,0,Medium
40,Comedy,1,1,1.9531522396338188,28.31634674367414,0,0,1,27.79767682587138,71.72436864169194,18.109185094188778,743078.6800832809,9.11654484797504,0,5.9634126581620315,0,1,34.692819335481474,121,85288400.89861996,0,Medium
33,Sci-Fi,1,0,2.3934575133794787,77.089551760407,1,1,0,37.67865226889191,91.7476671666977,35.10608344601226,51803.114864906085,2.146348324300248,3,5.065593263884375,0,0,60.091049446281026,138,64582295.70926495,0,Medium
56,Comedy,0,0,9.502626329047716,23.400970570315433,0,1,1,57.323219178626914,70.84416854152776,7.092760379348849,221902.13962612595,8.413518575232885,4,1.1419695079430137,1,0,92.5623532879076,68,4572760.014557698,1,High
62,Romance,0,0,7.628817055013133,69.543076309287,1,0,1,88.28918799421989,67.50614775523172,27.727390048690744,274987.5883087408,4.688546302986347,3,8.41586552606541,0,0,92.11725868182768,130,54262774.05352691,1,High
59,Romance,0,0,8.946944423467958,24.09994944228334,1,0,1,94.24865313878159,40.03977348871577,77.07368604060697,548064.3721586666,9.91721220351344,0,8.909208622773338,0,0,29.502684535350816,149,1828282.2618228844,1,Medium
56,Sci-Fi,1,0,2.8236937072180885,62.907686825490934,0,1,0,74.21676156301554,1.12715812715334,88.61651713017861,145370.7086830433,5.25052867895921,3,7.136856491470902,0,1,73.8264767982286,83,77875683.5632402,0,Medium
31,Comedy,0,0,6.288272839984617,74.96074844577386,0,0,0,9.57535632461471,12.895766614826572,22.931188038334337,134807.27818060038,5.9845247425199855,3,5.869610727911401,1,1,77.77638897185713,199,32898396.126892127,1,High
48,Romance,1,1,7.310256349757263,22.65267500174738,0,1,1,67.24626139795024,53.920899930847874,46.89123608663326,943845.10031875,5.767974237311186,4,9.646640550095242,1,1,81.07348689829668,119,47253547.463521205,0,High
22,Drama,0,1,7.121006969022754,6.93438678526952,1,0,0,41.620068465393544,67.83785869859754,47.56208074578343,804398.7043904832,3.8956332687245,2,2.0796058697337276,0,0,57.505466190396525,143,79887942.78017244,1,Medium
52,Action,0,0,4.673365217800283,13.966400556423235,1,0,1,47.5993989496151,42.32738010574979,87.48395527021368,181474.24718907912,1.6751988000362634,3,7.641190482984902,0,0,2.040291811859192,179,4740236.84684758,1,Low
40,Action,0,1,1.1385540252217763,60.99369975983152,0,1,0,5.865690644172527,73.33722214131063,76.51710623470474,407161.2400975855,9.060861073617266,2,2.1552455160567807,1,1,76.4059522591786,137,15938299.405601883,0,High
46,Action,1,0,6.246334511238368,85.09519421634782,0,0,1,19.91515179528946,52.6643672378857,51.794644618436934,356266.377258308,8.22408231273658,1,4.436603190310741,1,0,11.553147533105655,75,39856241.60686697,0,Low
60,Comedy,1,1,3.2779138526164786,5.454685302307013,1,1,0,79.26084714583112,8.343443363836908,67.40397284670557,791213.0699913419,2.2557410250370236,3,6.269360582538808,1,0,12.570267235819781,88,23069523.838201504,1,Low
28,Sci-Fi,0,1,5.052288215286013,73.68097464512297,1,0,1,45.94192447173812,20.009608845826936,84.88815033702731,510702.70356164395,7.990914442150656,2,7.633789214539171,0,1,60.95685546196912,219,33856352.434928805,0,Medium
35,Romance,0,0,9.618229135754357,34.79054594905516,1,0,1,30.864561921483737,84.15982410115035,1.9443564485289495,128721.88725647355,6.63261999445549,1,1.0334449024478558,0,0,98.36853158150487,178,99817656.31545725,0,High
64,Drama,0,0,4.591317858781912,48.37430862203273,0,0,0,39.01788832253086,72.76636191581952,40.88611307395481,739253.0710930877,4.6822940912586,4,3.3453809773459855,0,0,25.011407853314182,94,82558902.3136237,0,Low
29,Drama,1,0,8.55821445997984,92.957095434711,1,0,1,85.58555181924234,89.581436714237,90.81707356043079,397491.09024669405,3.2861903418600646,3,5.843803522688383,1,1,64.93527712506955,102,88401791.31451485,0,Medium
26,Comedy,0,1,2.6968654517432604,33.8651789688487,0,0,1,75.15090272309074,12.63816766297272,74.29099005355118,263661.3233845149,8.737559051520092,4,5.795863112453563,1,0,31.0617109280225,155,93711757.89322096,0,Medium
27,Action,1,0,7.052144482225259,47.06835646000912,1,1,1,27.959224320927195,99.03203092689232,54.74129605907339,376123.12339869945,7.301694333646477,1,6.738637914516376,1,1,89.97388524744244,178,34159494.44338814,1,High
61,Comedy,0,1,9.793062589950491,2.3545590613074294,1,0,1,12.632682181024958,21.731264681043427,53.43480817647821,498258.8070432895,5.929659185222231,4,3.734682227814002,1,1,59.75817231927254,112,29777988.08386762,1,High
34,Sci-Fi,0,0,1.917037907856431,9.078273280478998,0,1,0,25.947823942763097,2.166207752377559,35.42923966283934,343772.40090059245,6.486116805086177,4,5.864763259800421,1,0,21.540255437990616,79,23482843.007950284,1,Low
55,Sci-Fi,0,1,1.074879480044728,26.600567522343617,0,0,1,92.15488865441864,99.74487096630186,52.53153283050994,242663.86681916608,1.8195956387396288,0,2.7080809969111876,0,1,26.9509739940974,174,83028679.43968144,1,Low
24,Romance,0,1,4.902245133693529,3.757371841286366,0,1,0,58.57729494712578,28.8263146590662,65.88293674688187,399103.52677517635,5.265277848200728,1,2.6818499296310994,0,0,43.81559231139398,67,67987231.04228997,0,Medium
63,Romance,0,0,1.8336293474623049,63.50615727877685,1,0,0,53.8145406657335,67.13392579874343,42.41794080445052,20153.737839148343,2.743302635071318,4,6.1890756708034615,0,0,13.082312640951457,181,23693581.05003944,1,Low
30,Sci-Fi,0,1,7.7354591470860825,43.21343732336063,1,1,0,60.04296636955369,18.491549103454215,71.70116149282522,772725.3482502176,2.8754531110794286,2,7.169253265408069,1,0,8.794603458084683,101,37761683.53812444,0,Low
57,Sci-Fi,1,1,9.23093797463703,55.26637507007418,1,1,0,37.23679830890501,58.44262468771503,86.2619904987782,171773.9486740182,6.9517356605818,1,2.0835997001315913,0,0,68.32607817904766,136,50720505.21688655,1,High
59,Sci-Fi,0,0,4.90618875437883,18.290071403736626,0,0,1,80.90359501163177,90.49946365900136,16.313799970301254,44860.70901700661,9.201305366508592,0,2.10510911713801,1,0,41.30934114682291,129,52861191.72164799,1,Medium
26,Comedy,1,1,3.3284047793989684,30.297270914224995,1,0,1,52.80533868072473,32.69793557541542,45.703155258925015,654044.9942121741,4.633809494305119,3,6.087724223144054,0,0,72.89635339515742,170,88883900.0823163,0,Medium
44,Sci-Fi,0,0,4.909629871059488,66.71862301041979,0,0,0,12.558042374110759,67.35514362839156,41.39398903722303,774162.1926948485,2.8697434571097133,4,3.43086177055281,0,0,11.895761843324527,75,38118556.68142691,1,Low
19,Drama,0,0,7.511030360650009,96.56496963940958,0,1,1,13.777447358077232,19.602455291043235,69.05901560092308,814015.3024612503,6.838722435129888,2,4.53159192017003,1,0,61.37668924220848,128,90861550.64700118,1,High
22,Action,1,0,1.0814874542233388,5.9912605866187105,0,1,0,54.149055503759215,62.8547444731538,25.736879060535006,494015.67347793933,8.84068341715286,0,4.606736028828201,0,0,44.8873725436043,112,44192619.27594698,1,Medium
46,Sci-Fi,0,0,6.305085905362275,89.14804776467135,1,0,1,93.72045158901308,34.30858482993351,64.38484058027535,206162.8165052953,7.734869210102417,1,2.6069757335642474,0,1,6.741866791245828,232,74662630.21175614,1,Low
54,Action,1,1,6.519625163986412,58.11123892980964,1,0,1,31.526860045943675,21.909617600207216,87.87143493141731,737490.4495725769,8.818815074829285,4,1.011831700875638,0,1,54.93539584932171,238,93032406.5665071,1,High
55,Comedy,1,1,6.73919422206342,56.82803710880675,0,1,1,87.0845757170626,32.00502301965988,42.39502837956864,700013.3640771828,5.828992039097194,0,8.678366289721065,0,0,9.19762319674003,65,90766812.82593031,1,Low
36,Action,0,1,3.178198719827895,50.52757498556827,1,1,0,76.64546307130905,18.705265782272136,91.19055429794278,247024.46336907006,7.766886199322718,0,7.435017720079195,0,0,82.94425503130981,182,5789591.442838549,1,High
25,Comedy,1,0,7.426474510403141,7.870014504514155,0,0,0,25.533431847783778,90.2896946759504,99.32321015441437,903504.3481069301,2.2605810342304284,2,7.21484702304009,0,0,63.56378907361285,92,20649859.068159327,0,Medium
62,Drama,1,1,1.8225233769859877,9.897808321879905,0,1,1,4.597734083308003,40.32150174539576,11.503112944847254,105267.08662474617,4.134471538268723,3,5.918546243019877,0,1,56.13978584228439,74,47742852.01067428,1,Medium
18,Comedy,0,1,2.7934330282012074,60.490288560249525,1,0,0,11.08287924909589,25.282651192462367,24.072265610501006,982705.5513517343,4.505942480333702,3,7.308726891203084,1,1,14.213431442496244,73,43212273.56631542,1,Low
39,Comedy,1,0,8.897230419890338,34.75489857212027,0,0,0,73.12089945089659,45.39237626057736,95.08759539672722,860387.5631664871,5.601661716214311,3,9.421195397928631,0,0,29.458254236904214,226,64125077.31723698,1,Medium
34,Romance,0,0,7.648508356539097,91.80953859119039,0,0,1,20.76730406602402,32.73308051384306,95.87444096165729,688210.7468335961,9.361687242311413,1,6.99106362606362,1,0,49.79471381639463,122,94476434.17745869,1,Medium
24,Sci-Fi,0,1,1.1237099861021074,41.252463198587755,1,1,0,37.755821130033986,74.69750612751928,10.673020263289091,938811.1383915531,8.868669041999569,0,3.3858226173470496,0,0,63.69506785032912,64,11329230.656667087,1,Medium
42,Sci-Fi,0,0,3.235386343328202,15.184864411561467,0,1,1,50.668217434636055,97.15077127666395,2.4848515373365316,722588.857155384,2.210729430602661,1,6.135040465668082,1,1,19.139841155473402,180,45240680.64691062,1,Low
62,Drama,0,0,2.929658346938481,71.75716451670156,0,1,1,72.82134867656612,44.36533201306703,16.948902302385804,191266.5400330159,2.555106866942169,0,4.980919630295891,1,0,1.877761535228716,149,19321862.684925217,0,Low
21,Drama,1,0,3.437256952332753,30.041988722659973,0,1,1,12.209891102653412,86.2423065972518,99.60526555484259,442713.98197469895,4.218764946300202,2,6.007772180009345,0,1,35.131258539660266,166,89421349.07995495,1,Low
53,Sci-Fi,0,0,3.2280379325189776,53.02156042823342,0,0,0,41.230274122468686,57.02044428240233,18.819962044458,72431.52130730372,3.616694793016065,2,5.658494296715426,1,1,48.804274001068116,239,96461560.56158511,1,Medium
23,Romance,0,1,1.5627366616856118,70.08544576501183,0,1,1,49.022218005126845,16.566330844329116,50.75221306548029,390267.7648658273,6.532938578406361,1,8.728977567056184,1,0,19.2589170540835,75,47922298.02084598,0,Low
48,Sci-Fi,1,0,5.130464649371383,90.12614700900497,0,0,1,54.54187933318243,69.37165146605281,84.99335491662059,741861.4167174714,9.124984429880904,1,6.866200930429604,0,1,49.724385079665375,158,10490628.74304126,0,Medium
36,Romance,0,0,7.594601273075487,79.42692828536593,0,0,0,82.01770349812645,51.83001521545619,3.0197594581324276,387056.90757988655,9.66062387505328,2,2.6988263014069354,1,0,34.5100999983576,225,78550937.20559506,1,Medium
61,Drama,0,0,6.4605855224569275,67.95974571939969,1,0,0,17.996141309278475,65.41004580195825,60.84440924358749,330963.88129266596,6.882426572817039,4,1.5671510098783374,0,1,46.05387694453437,112,69744420.91419066,1,Medium
56,Action,1,0,7.055845017382718,68.28368505711921,1,1,0,80.97531373083561,89.07905384459482,28.42551943809281,595760.3667878016,8.54343281260978,3,4.819274098132123,1,1,35.3983173072808,136,35531615.57837001,1,Medium
44,Drama,1,0,1.7303426068261523,94.64653975917656,0,0,0,69.59496434196856,44.60302249494856,86.37115672753343,872332.3244698961,5.726819802077174,3,1.1404956003195632,1,0,63.21831712889321,152,88752006.64949945,0,Medium
27,Drama,1,0,9.563416391591085,30.28658565215707,0,0,1,56.03121060569698,90.2165846985182,29.062653777143836,48535.60935356632,2.8749425217403575,2,3.864676472500021,1,0,5.2468040883635965,233,97585605.78929245,0,Low
43,Comedy,1,0,8.546426504587224,1.1100973254225535,1,1,0,70.25325916985462,75.31623241388384,68.98881630790898,386084.9642650357,5.722195708841296,3,4.312193224953031,1,1,17.919623704483083,157,55829599.528106526,1,Low
36,Comedy,1,0,8.245812866460964,27.92350138042167,1,0,0,41.78975615621398,49.37188766192049,67.7477436122923,159082.50107344743,5.99574341293886,4,4.380299866089315,0,1,43.84233604198896,157,56616218.34329481,1,Medium
56,Comedy,1,1,8.406854245375907,22.571246583047653,1,1,0,14.701361010844332,60.7189914301384,22.92786133710436,695658.8964811377,7.682118077922009,4,9.814150218915035,0,1,36.27337483963382,202,29821599.160866406,0,Medium
20,Comedy,1,0,9.394394573194852,66.52162392628581,1,1,0,66.91075878627136,33.232532119382135,4.445120786966662,106618.83587070374,2.978946907366142,0,3.7351078927522146,0,0,39.77156363942789,118,58492152.99473309,0,Medium
62,Romance,0,1,5.898285695023279,63.73744837678738,1,1,1,52.94255836187661,98.37613267413865,41.51570780475433,665142.9508216643,4.314793438780585,1,3.387047458407591,0,0,80.5723087931675,237,44020267.82043217,0,High
30,Sci-Fi,1,0,2.8025381608086333,59.752676887767656,0,0,0,64.29810525373478,67.0677651419892,29.6301220446211,286894.6899271094,4.276247222931097,3,2.164428379607871,0,0,88.74683416648921,196,30288883.590112384,0,High
45,Action,1,0,6.551052470672871,2.6081008777359163,1,1,1,34.46187932182051,5.34083839716636,81.08879721175715,199717.89692348748,9.634956361670485,4,5.599079521143516,1,0,25.618209566259434,85,6811801.132737741,1,Medium
37,Drama,1,0,7.685933443011451,73.1490273906141,1,1,0,90.77979115664375,33.33556866905287,80.23605465707918,936416.2052671604,4.99550464294047,1,2.383068755922586,0,1,83.80271496834425,62,25345515.18494158,0,High
45,Romance,0,0,7.6412565401862285,33.02951083606366,1,1,1,59.14961698898212,62.70812894214669,46.24537126706992,19506.05216920991,7.795845705683318,1,6.546652414577061,1,1,46.42019666374542,159,19865679.502798676,0,Medium
25,Action,0,1,5.693041217501921,66.84054291165648,0,1,1,9.454845944796508,6.57699450212474,61.044710306998674,438339.4946176794,7.7573024323699515,0,2.396438010445146,0,1,28.10824130933586,106,54249994.2569395,1,Medium
58,Romance,1,0,1.6161284740022026,56.10126442171318,0,0,0,45.53059507973844,3.364534940595134,60.821692082705596,22605.365469331988,3.3898976632291724,1,6.190059859832811,0,1,98.56015102946316,64,60206835.174183026,0,High
56,Romance,1,0,4.34001644587115,34.93036161736281,0,1,1,75.8792494196198,45.552399713252456,82.88865669433471,484109.45505622466,6.146827204345589,1,8.436423152571637,0,1,82.65537735198257,121,60896315.258171044,1,High
